order_id,item_id,product_id,quantity,list_price,discount,extraction_timestamp,data_source,net_revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR
975,1,110,2,470.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,753.58,40331.8,650.82,566.57,2768.01,2828.66
976,1,26,2,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1079.98,57800.81,932.71,811.97,3966.93,4053.84
976,2,39,1,1499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1394.99,74660.23,1204.76,1048.81,5124.01,5236.27
977,1,52,2,875.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1576.78,84389.68,1361.76,1185.48,5791.75,5918.64
977,2,69,2,416.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,792.28,42403.03,684.24,595.67,2910.16,2973.92
977,3,27,1,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.99,50843.71,820.44,714.24,3489.46,3565.91
977,4,80,2,761.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1447.78,77485.57,1250.35,1088.49,5317.91,5434.42
978,1,106,2,449.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,854.98,45758.75,738.39,642.81,3140.47,3209.27
978,2,25,2,499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,799.98,42815.14,690.89,601.45,2938.45,3002.82
978,3,108,2,449.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,854.98,45758.75,738.39,642.81,3140.47,3209.27
979,1,55,1,2699.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2564.99,137278.94,2215.21,1928.45,9421.59,9628.01
979,2,71,2,416.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,667.18,35707.65,576.2,501.61,2450.65,2504.34
979,3,12,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
979,4,52,1,875.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,700.79,37506.47,605.22,526.88,2574.11,2630.5
980,1,49,2,3499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22
980,2,9,1,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75
980,3,64,1,489.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,440.99,23601.9,380.85,331.55,1619.82,1655.31
981,1,35,1,832.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,749.69,40123.61,647.46,563.64,2753.72,2814.06
981,2,95,2,299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.98,30505.48,492.25,428.53,2093.62,2139.49
981,3,21,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
981,4,36,2,832.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1499.38,80247.21,1294.91,1127.29,5507.45,5628.11
981,5,61,1,4999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,4649.99,248868.69,4015.88,3496.03,17080.11,17454.32
982,1,22,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
982,2,110,1,470.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,438.02,23442.95,378.29,329.32,1608.91,1644.16
982,3,52,1,875.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,814.67,43601.35,703.58,612.5,2992.41,3057.97
982,4,40,2,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36
983,1,63,1,3499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3149.99,168588.29,2720.43,2368.28,11570.39,11823.88
983,2,20,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
983,3,68,1,449.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,418.49,22397.69,361.42,314.64,1537.18,1570.85
983,4,81,2,1099.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2045.98,109501.39,1766.97,1538.24,7515.19,7679.84
983,5,88,1,189.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,180.49,9659.87,155.88,135.7,662.97,677.49
984,1,68,1,449.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.99,19266.76,310.9,270.65,1322.3,1351.27
984,2,81,2,1099.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1759.98,94194.59,1519.98,1323.22,6464.67,6606.3
984,3,12,1,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,494.99,26491.99,427.49,372.15,1818.17,1858.01
984,4,111,1,470.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,376.79,20165.9,325.41,283.28,1384.01,1414.33
985,1,5,2,1320.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2457.04,131501.43,2121.98,1847.29,9025.08,9222.81
985,2,59,1,2599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2079.99,111321.61,1796.35,1563.81,7640.12,7807.5
985,3,78,2,647.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1231.18,65893.08,1063.29,925.65,4522.31,4621.39
986,1,87,1,189.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,170.99,9151.43,147.67,128.56,628.07,641.83
986,2,78,1,647.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,615.59,32946.54,531.64,462.82,2261.15,2310.69
986,3,26,2,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1115.98,59727.54,963.8,839.04,4099.16,4188.97
987,1,51,2,6499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,11699.98,626186.01,10104.48,8796.48,42975.78,43917.34
987,2,60,2,1559.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2495.98,133585.51,2155.61,1876.57,9168.11,9368.97
987,3,80,1,761.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,708.65,37927.13,612.01,532.79,2602.98,2660.01
988,1,35,1,832.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,666.39,35665.37,575.52,501.02,2447.75,2501.38
988,2,38,1,549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,511.49,27375.08,441.74,384.56,1878.78,1919.94
988,3,12,2,549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1022.98,54750.16,883.48,769.11,3757.56,3839.88
989,1,99,1,299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,284.99,15252.74,246.13,214.27,1046.81,1069.75
989,2,27,1,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.99,48167.7,777.26,676.65,3305.8,3378.22
989,3,70,1,659.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,593.99,31790.5,512.99,446.58,2181.81,2229.62
989,4,84,2,109.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,204.58,10949.18,176.68,153.81,751.45,767.92
989,5,5,1,1320.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1188.89,63629.71,1026.76,893.85,4366.97,4462.65
990,1,6,2,469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,751.98,40246.17,649.43,565.37,2762.14,2822.65
990,2,29,1,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.99,48167.7,777.26,676.65,3305.8,3378.22
990,3,91,1,349.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,314.99,16858.35,272.04,236.82,1157.01,1182.35
990,4,14,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
991,1,9,2,2999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,4799.98,256896.19,4145.42,3608.8,17631.05,18017.32
991,2,79,1,402.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,322.39,17254.4,278.43,242.38,1184.19,1210.13
991,3,34,1,469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,375.99,20123.08,324.72,282.68,1381.07,1411.33
992,1,45,1,869.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,809.09,43302.71,698.76,608.3,2971.91,3037.02
992,2,102,1,489.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,440.99,23601.9,380.85,331.55,1619.82,1655.31
992,3,20,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
992,4,101,2,339.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,543.98,29113.95,469.8,408.98,1998.12,2041.9
992,5,7,1,3999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,3799.99,203376.46,3281.79,2856.97,13957.93,14263.74
993,1,58,1,4999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,3999.99,214080.52,3454.52,3007.34,14692.56,15014.46
993,2,36,2,832.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1499.38,80247.21,1294.91,1127.29,5507.45,5628.11
993,3,10,2,1549.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2943.1,157515.49,2541.76,2212.73,10810.45,11047.29
993,4,99,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
993,5,79,2,402.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,725.38,38822.53,626.46,545.37,2664.43,2722.8
994,1,37,2,379.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,683.98,36606.79,590.71,514.24,2512.36,2567.4
994,2,45,1,869.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,695.99,37249.57,601.08,523.27,2556.48,2612.49
994,3,66,1,250.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,233.42,12492.7,201.59,175.49,857.39,876.17
995,1,16,2,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1079.98,57800.81,932.71,811.97,3966.93,4053.84
995,2,90,1,209.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,167.99,8990.87,145.08,126.3,617.05,630.57
995,3,101,1,339.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,305.99,16376.67,264.26,230.05,1123.95,1148.57
996,1,68,2,449.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,854.98,45758.75,738.39,642.81,3140.47,3209.27
996,2,32,1,469.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,446.49,23896.26,385.6,335.69,1640.02,1675.96
997,1,86,2,149.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,278.98,14931.08,240.94,209.75,1024.74,1047.19
997,2,105,2,533.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,854.38,45726.64,737.87,642.35,3138.27,3207.02
997,3,14,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
998,1,26,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
998,2,105,1,533.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,427.19,22863.32,368.93,321.18,1569.13,1603.51
999,1,70,2,659.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1227.58,65700.4,1060.18,922.94,4509.09,4607.87
999,2,106,1,449.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,427.49,22879.38,369.19,321.4,1570.23,1604.64
1000,1,65,2,346.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,659.28,35284.84,569.38,495.67,2421.63,2474.69
1000,2,111,1,470.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,423.89,22686.7,366.08,318.7,1557.01,1591.12
1000,3,19,2,449.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,835.14,44696.91,721.25,627.89,3067.59,3134.8
1000,4,29,2,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81
1001,1,72,1,619.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,588.99,31522.9,508.67,442.82,2163.45,2210.85
1001,2,45,2,869.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1652.98,88467.92,1427.57,1242.77,6071.64,6204.67
1001,3,58,1,4999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,4499.99,240840.65,3886.34,3383.26,16529.14,16891.27
1001,4,111,1,470.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,438.02,23442.95,378.29,329.32,1608.91,1644.16
1002,1,100,1,489.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,465.49,24913.15,402.01,349.97,1709.81,1747.27
1002,2,83,1,149.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,134.99,7224.7,116.58,101.49,495.84,506.7
1002,3,8,2,1799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67
1002,4,79,1,402.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,322.39,17254.4,278.43,242.38,1184.19,1210.13
1003,1,34,2,469.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,892.98,47792.52,771.21,671.38,3280.05,3351.91
1003,2,51,2,6499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,12349.98,660974.18,10665.84,9285.17,45363.33,46357.19
1004,1,36,2,832.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1499.38,80247.21,1294.91,1127.29,5507.45,5628.11
1005,1,14,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
1005,2,81,2,1099.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1979.98,105969.05,1709.97,1488.62,7272.76,7432.1
1005,3,99,1,299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,269.99,14449.94,233.17,202.99,991.71,1013.44
1006,1,20,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1006,2,68,1,449.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.99,21675.17,349.76,304.49,1487.59,1520.18
1006,3,56,2,5499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,10229.98,547511.22,8834.94,7691.28,37576.25,38399.51
1006,4,65,1,346.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,312.29,16713.84,269.7,234.79,1147.09,1172.22
1006,5,46,1,1409.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1268.99,67916.68,1095.94,954.07,4661.19,4763.31
1007,1,26,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
1007,2,11,1,1680.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1596.94,85468.65,1379.17,1200.64,5865.8,5994.31
1007,3,85,2,329.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,593.98,31789.97,512.98,446.58,2181.78,2229.58
1007,4,76,1,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,239.99,12844.33,207.26,180.43,881.52,900.83
1007,5,106,2,449.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,809.98,43350.34,699.52,608.97,2975.18,3040.36
1008,1,71,1,416.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,333.59,17853.82,288.1,250.81,1225.33,1252.17
1008,2,2,1,749.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,674.99,36125.64,582.94,507.48,2479.34,2533.66
1008,3,95,1,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,278.99,14931.62,240.94,209.76,1024.77,1047.22
1009,1,95,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
1009,2,44,1,539.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.19,26877.34,433.71,377.57,1844.62,1885.03
1010,1,109,2,416.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,750.58,40171.24,648.22,564.31,2756.99,2817.4
1011,1,88,1,189.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,151.99,8134.54,131.26,114.27,558.28,570.51
1011,2,99,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
1011,3,16,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
1011,4,68,2,449.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,854.98,45758.75,738.39,642.81,3140.47,3209.27
1012,1,8,1,1799.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1673.99,89592.39,1445.71,1258.57,6148.82,6283.53
1012,2,64,1,489.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,391.99,20979.41,338.54,294.71,1439.84,1471.38
1013,1,60,2,1559.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2963.98,158632.99,2559.79,2228.43,10887.14,11125.67
1014,1,97,1,349.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,279.99,14985.14,241.81,210.51,1028.45,1050.98
1014,2,45,2,869.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1652.98,88467.92,1427.57,1242.77,6071.64,6204.67
1014,3,81,2,1099.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1979.98,105969.05,1709.97,1488.62,7272.76,7432.1
1014,4,59,1,2599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2469.99,132194.51,2133.16,1857.03,9072.64,9271.42
1015,1,6,2,469.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,845.98,45277.07,730.62,636.04,3107.41,3175.49
1015,2,73,2,749.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1199.98,64223.25,1036.34,902.19,4407.71,4504.27
1015,3,101,2,339.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,611.98,32753.33,528.53,460.11,2247.89,2297.14
1015,4,13,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
1016,1,76,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
1017,1,89,1,209.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,195.29,10451.97,168.66,146.83,717.33,733.05
1017,2,82,2,659.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1055.98,56516.33,911.98,793.92,3878.77,3963.75
1017,3,100,1,489.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,391.99,20979.41,338.54,294.71,1439.84,1471.38
1017,4,18,2,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,718.4,38448.96,620.43,540.12,2638.79,2696.6
1017,5,77,2,799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1439.98,77068.11,1243.61,1082.63,5289.26,5405.14
1018,1,76,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
1018,2,97,2,349.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,629.98,33716.7,544.07,473.64,2314.01,2364.71
1018,3,91,1,349.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,279.99,14985.14,241.81,210.51,1028.45,1050.98
1019,1,30,1,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.99,48167.7,777.26,676.65,3305.8,3378.22
1019,2,52,1,875.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,700.79,37506.47,605.22,526.88,2574.11,2630.5
1019,3,37,1,379.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,360.99,19320.28,311.76,271.41,1325.97,1355.02
1019,4,93,2,209.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,335.98,17981.74,290.16,252.6,1234.1,1261.14
1020,1,20,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
1020,2,69,2,416.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,792.28,42403.03,684.24,595.67,2910.16,2973.92
1020,3,15,1,529.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,492.89,26379.6,425.68,370.57,1810.46,1850.12
1020,4,57,2,1999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3599.98,192671.88,3109.06,2706.6,13223.27,13512.97
1020,5,40,2,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36
1021,1,49,2,3499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,6509.98,348415.84,5622.23,4894.44,23912.13,24436.02
1021,2,23,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
1022,1,33,1,469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,375.99,20123.08,324.72,282.68,1381.07,1411.33
1022,2,46,1,1409.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1268.99,67916.68,1095.94,954.07,4661.19,4763.31
1022,3,65,1,346.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,322.7,17270.99,278.69,242.62,1185.33,1211.29
1022,4,5,1,1320.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1228.52,65750.71,1060.99,923.65,4512.54,4611.4
1023,1,91,1,349.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,325.49,17420.31,281.1,244.72,1195.57,1221.77
1023,2,43,2,5299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,9539.98,510582.24,8239.03,7172.51,35041.78,35809.51
1024,1,104,1,481.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,385.59,20636.88,333.01,289.9,1416.33,1447.36
1024,2,28,2,2499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4749.98,254220.18,4102.23,3571.21,17447.39,17829.64
1024,3,98,2,489.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,783.98,41958.82,677.07,589.43,2879.68,2942.77
1024,4,96,2,349.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,629.98,33716.7,544.07,473.64,2314.01,2364.71
1024,5,91,1,349.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,279.99,14985.14,241.81,210.51,1028.45,1050.98
1025,1,89,1,209.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,195.29,10451.97,168.66,146.83,717.33,733.05
1025,2,102,1,489.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,440.99,23601.9,380.85,331.55,1619.82,1655.31
1025,3,39,1,1499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1349.99,72251.82,1165.89,1014.97,4958.72,5067.36
1025,4,15,1,529.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,503.49,26946.92,434.83,378.54,1849.39,1889.91
1025,5,66,2,250.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,476.88,25522.74,411.85,358.54,1751.65,1790.03
1026,1,7,2,3999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89
1027,1,95,2,299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.98,28899.87,466.34,405.98,1983.43,2026.88
1027,2,14,2,269.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,512.98,27454.82,443.03,385.68,1884.25,1925.53
1028,1,111,2,470.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,847.78,45373.41,732.17,637.39,3114.02,3182.25
1028,2,10,1,1549.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1239.2,66322.31,1070.21,931.68,4551.77,4651.49
1028,3,41,1,1469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1175.99,62939.29,1015.62,884.15,4319.59,4414.23
1028,4,35,2,832.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1499.38,80247.21,1294.91,1127.29,5507.45,5628.11
1028,5,108,1,449.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.99,19266.76,310.9,270.65,1322.3,1351.27
1029,1,20,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
1029,2,55,1,2699.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2429.99,130053.7,2098.62,1826.96,8925.72,9121.27
1029,3,40,1,4999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,3999.99,214080.52,3454.52,3007.34,14692.56,15014.46
1029,4,68,2,449.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,809.98,43350.34,699.52,608.97,2975.18,3040.36
1030,1,27,1,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.99,50843.71,820.44,714.24,3489.46,3565.91
1030,2,10,2,1549.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2788.2,149225.2,2407.98,2096.27,10241.48,10465.86
1030,3,72,1,619.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1031,1,27,2,999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72
1031,2,108,2,449.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,719.98,38533.52,621.8,541.31,2644.59,2702.53
1032,1,60,2,1559.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2807.98,150283.83,2425.06,2111.14,10314.13,10540.1
1032,2,17,1,429.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,386.1,20664.17,333.45,290.28,1418.2,1449.27
1033,1,26,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1033,2,109,2,416.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,750.58,40171.24,648.22,564.31,2756.99,2817.4
1033,3,27,2,999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67
1034,1,101,1,339.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,305.99,16376.67,264.26,230.05,1123.95,1148.57
1034,2,8,2,1799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67
1034,3,11,2,1680.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,3126.64,167338.6,2700.27,2350.72,11484.62,11736.23
1034,4,21,1,269.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,256.49,13727.41,221.51,192.84,942.13,962.77
1035,1,96,1,349.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,279.99,14985.14,241.81,210.51,1028.45,1050.98
